cod_cliente;cod_projeto;projeto;codigo_da_vaga;profissional;HorasPrevistas;HorasRealizadas(Campo para ajuste de horas);Valor Hora;custo_pessoal;receita_brutaPrevista;receita_bruta Realizada;validado
FMX;133;Data Lake Fase 2 - IFarmax;FMX13307TLA4;Tech Lead AD;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13307TLA4;Tech Lead AD;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13307TLA4;Tech Lead AD;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13308ADD2;Analista Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13308ADD2;Analista Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13308ADD2;Analista Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13308ADD2;Analista Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13308ADD2;Analista Dados II;168.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11102EML4;Especialista ML;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11103EML3;Engenheiro ML III;176.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
